	date	home	away	score	play_round	home_goals	away_goals	url	home_manager	away_manager	home_sheet	away_sheet
10	19/08/2017	 FC Twente 	 VVV-Venlo 	 1:2	2	1	2	http://www.worldfootball.net/report/eredivisie-2017-2018-fc-twente-vvv-venlo/	Ren\xe9 Hake	Maurice Steijn	[Jorn Brondeel, Hidde ter Avest, Joachim Andersen, Stefan Thesker, Dejan Trajkovski, Fredrik Jensen, Danny Holla, Jelle van der Heyden, Nikola Gjorgjev, Tom Boere, Marko Kvasina]	[Lars Unnerstall, Moreno Rutten, Jerold Promes, Roel Janssen, Nils R xf seler, Danny Post, Clint Leemans, Ralf Seuntjens, Vito van Crooy, Lennart Thy, Tarik Tissoudali]
11	19/08/2017	 AZ Alkmaar 	 ADO Den Haag 	 2:0	2	2	0	http://www.worldfootball.net/report/eredivisie-2017-2018-az-alkmaar-ado-den-haag/	John van den Brom	Alfons Groenendijk	[Marco Bizot, Jonas Svensson, Ron Vlaar, Thomas Ouwejan, Stijn Wuytens, Joris van Overeem, Marko Vejinovi u, Guus Til, Alireza Jahanbakhsh, Wout Weghorst, Dabney dos Santos]	[Robert Zwinkels, Tyronne Ebuehi, Tom Beugelsdijk, Wilfried Kanon, Aaron Meijers, Donny Gorter, Lex Immers, Danny Bakker, Sheraldo Becker, Bj xf rn Johnsen, Melvyn Lorenzen]
12	19/08/2017	 sc Heerenveen 	 Heracles Almelo 	 1:1	2	1	1	http://www.worldfootball.net/report/eredivisie-2017-2018-sc-heerenveen-heracles-almelo/	Jurgen Streppel	John Stegeman	[Wouter van der Steen, Denzel Dumfries, Daniel H xf egh, Joost van Aken, Lucas Woudenberg, Stijn Schaars, Morten Thorsby, Martin xd degaard, Yuki Kobayashi, Reza Ghoochannejhad, Arber Zeneli]	[Bram Castro, Tim Breukers, Robin Pr xf pper, Bart van Hintum, Jeff Hardeveld, Joey Pelupessy, Peter van Ooijen, Reuven Niemeijer, Brahim Darri, Paul Gladon, Brandley Kuwas]
13	20/08/2017	 SBV Excelsior 	 Feyenoord 	 0:1	2	0	1	http://www.worldfootball.net/report/eredivisie-2017-2018-sbv-excelsior-feyenoord/	Mitchell van der Gaag	Giovanni van Bronckhorst	[Alessandro Damen, Wout Faes, Milan Massop, Jurgen Mattheij, Jeffry Fortes, Hicham Faik, Ryan Koolwijk, Kevin Vermeulen, Luigi Bruins, Stanley Elbers, Zakaria el Azzouzi]	[Brad Jones, Ridgeciano Haps, Jan Arie van der Heijden, Kevin Diks, Eric Botteghin, Karim El Ahmadi, Tonny Vilhena, Jens Toornstra, Jean Paul Bo xebtius, Nicolai J xf rgensen, Steven Berghuis]
14	20/08/2017	 AFC Ajax 	 FC Groningen 	 3:1	2	3	1	http://www.worldfootball.net/report/eredivisie-2017-2018-afc-ajax-fc-groningen/	Marcel Keizer	Ernest Faber	[Andr xe Onana, Jo xebl Veltman, Matthijs de Ligt, Frenkie de Jong, Nick Viergever, Mitchell Dijks, Donny van de Beek, Hakim Ziyech, Klaas Jan Huntelaar, Vaclav u cern xfd, Justin Kluivert]	[Sergio Padt, Kasper Larsen, Mike te Wierik, Eti xebnne Reijnen, Django Warmerdam, Juninho Bacuna, Ruben Jenssen, Jesper Drost, Ajdin Hrusti u, Lars Veldwijk, Mimoun Mahi]
15	20/08/2017	 FC Utrecht 	 Willem II 	 2:0	2	2	0	http://www.worldfootball.net/report/eredivisie-2017-2018-fc-utrecht-willem-ii/	Erik ten Hag	Erwin van de Looi	[David Jensen, Ramon Leeuwin, Willem Janssen, Robin van der Meer, Sean Klaiber, Giovanni Troup xe e, Yassin Ayoub, Urby Emanuelson, Zakaria Labyad, Cyriel Dessers, Lukas G xf rtler]	[Timon Wellenreuther, Fernando Lewis, Jordens Peters, Kostas Tsimikas, Darryl Lachman, Pedro Chirivella, Thom Haye, Dan Crowley, Ben Rienstra, Fran Sol, Ismail Azzaoui]
16	20/08/2017	 Sparta Rotterdam 	 PEC Zwolle 	 1:1	2	1	1	http://www.worldfootball.net/report/eredivisie-2017-2018-sparta-rotterdam-pec-zwolle/	Alex Pastoor	John van 't Schip	[Roy Kortsmit, Sherel Floranus, Bart Vriends, Michel Breuer, George Dobson, Ryan Sanusi, Kenneth Dougall, Ilias Alhaft, Robert M xfchren, Loris Brogno, Dalibor Vola u]	[Diederik Boer, Bram van Polen, Dirk Marcellis, Philippe Sandler, Kingsley Ehizibue, Mustafa Saymak, Erik Bakker, Ryan Thomas, Youness Mokhtar, Piotr Parzyszek, Younes Namli]
17	20/08/2017	 NAC Breda 	 PSV Eindhoven 	 1:4	2	1	4	http://www.worldfootball.net/report/eredivisie-2017-2018-nac-breda-psv-eindhoven/	Stijn Vreven	Phillip Cocu	[Andries Noppert, Menno Koch, Pablo Mar xed, James Horsfield, Jos xe Angeli xf o, Arno Verschueren, Mounir el Allouchi, Rai Vloet, Manu Garc xeda, Thierry Ambrose, Paolo Fernandes]	[Jeroen Zoet, Nicolas Isimat Mirin, Derrick Luckassen, Santiago Arias, Kenneth Paal, Gast xf n Pereiro, Jorrit Hendrix, Marco van Ginkel, Hirving Lozano, Steven Bergwijn, J xfcrgen Locadia]
18	25/08/2017	 NAC Breda 	 Sparta Rotterdam 	 2:2	3	2	2	http://www.worldfootball.net/report/eredivisie-2017-2018-nac-breda-sparta-rotterdam/	Stijn Vreven	Alex Pastoor	[Andries Noppert, Menno Koch, Pablo Mar xed, James Horsfield, Jos xe Angeli xf o, Arno Verschueren, Mounir el Allouchi, Rai Vloet, Manu Garc xeda, Thierry Ambrose, Paolo Fernandes]	[Roy Kortsmit, Bart Vriends, Michel Breuer, Sherel Floranus, Kenneth Dougall, George Dobson, Ryan Sanusi, Robert M xfchren, Loris Brogno, Dalibor Vola u, Craig Goodwin]
19	26/08/2017	 Vitesse 	 AZ Alkmaar 	 1:2	3	1	2	http://www.worldfootball.net/report/eredivisie-2017-2018-vitesse-az-alkmaar/	Henk Fraser	John van den Brom	[Remko Pasveer, Fankaty Dabo, Arnold Kruiswijk, Alexander B xfcttner, Guram Kashia, Charlie Colkett, Thomas Bruns, Navarone Foor, Milot Rashica, Tim Matav u e, Bryan Linssen]	[Marco Bizot, Jonas Svensson, Ron Vlaar, Thomas Ouwejan, Stijn Wuytens, Joris van Overeem, Marko Vejinovi u, Guus Til, Mats Seuntjens, Alireza Jahanbakhsh, Wout Weghorst]
20	26/08/2017	 ADO Den Haag 	 sc Heerenveen 	 1:2	3	1	2	http://www.worldfootball.net/report/eredivisie-2017-2018-ado-den-haag-sc-heerenveen/	Alfons Groenendijk	Jurgen Streppel	[Robert Zwinkels, Tyronne Ebuehi, Tom Beugelsdijk, Aaron Meijers, Donny Gorter, Lex Immers, Danny Bakker, Nasser el Khayati, Sheraldo Becker, Bj xf rn Johnsen, Melvyn Lorenzen]	[Wouter van der Steen, Denzel Dumfries, Daniel H xf egh, Kik Pierie, Lucas Woudenberg, Stijn Schaars, Morten Thorsby, Martin xd degaard, Yuki Kobayashi, Reza Ghoochannejhad, Arber Zeneli]
